Aluno,Lab,Exercicio,Duracao,Qntd_Linhas,Qntd_Linhas_Filtrado,Testes,Submissoes,N_Dias,PP_Paste,PP_Delete,Linhas_Log,Nota
2104,509,1951,6494,17,15,12,2,1,0.0,0.22,933,0.0
2104,509,1952,1467910,72,72,44,6,17,0.0,0.38,4076,0.0
2104,518,1409,868,12,11,6,1,1,0.0,0.15,664,0.0
2104,518,1942,753,12,11,6,1,1,0.0,0.18,500,0.0
2104,546,1079,642,26,15,8,2,1,0.0,0.31,479,0.0
2104,546,1099,2701,16,12,47,9,1,0.0,0.26,2503,0.0
2104,546,1100,990,22,17,11,2,1,0.0,0.15,842,0.0
2104,546,1101,145633,22,21,81,25,2,0.0,0.35,4466,0.0
2104,546,1102,745363,20,11,120,22,9,0.0,0.17,4546,0.0
2104,546,1103,1363,13,9,18,4,1,0.01,0.21,571,0.0
2104,546,1104,139011,16,12,12,3,2,0.01,0.16,588,0.0
2104,546,1105,138083,36,31,14,3,2,0.01,0.15,943,0.0
2104,546,1107,739731,117,111,33,4,8,0.0,0.26,7548,0.0
2104,559,1979,843,13,12,4,1,1,0.0,0.24,777,0.0
2104,559,1989,1188,18,17,18,3,1,0.01,0.15,797,0.0
2104,584,1132,266,20,8,7,1,1,0.0,0.67,143,0.0
2104,584,1133,571898,7,6,8,2,7,0.0,0.46,340,0.0
2104,584,1134,24,8,8,3,1,1,0.2,0.0,10,0.0
2104,584,1135,46,18,10,6,2,1,0.06,0.12,32,0.0
2104,584,1136,5,10,10,3,1,1,0.2,0.0,10,0.0
2104,584,1137,409401,9,8,21,8,5,0.03,0.26,179,0.0
2104,584,1138,408552,11,11,27,7,5,0.08,0.02,93,0.0
2104,584,1139,405483,11,11,70,3,5,0.0,0.31,964,0.0
2104,584,1140,169744,11,11,4,1,2,0.01,0.08,149,0.0
2104,584,1141,12,10,10,3,1,1,0.2,0.0,10,0.0
2104,584,1142,1630,9,9,4,1,1,0.04,0.68,57,0.0
2104,584,1562,8,15,13,3,1,1,0.2,0.0,10,0.0
2104,608,1551,4040,15,14,31,2,1,0.01,0.32,1215,0.0
2104,608,1552,1111,7,7,9,1,1,0.02,0.11,95,0.0
2104,608,1553,1022,11,11,7,1,1,0.02,0.1,42,0.0
2104,608,1554,782,10,10,6,1,1,0.03,0.0,34,0.0
2104,608,1555,48,15,15,4,1,1,0.03,0.0,39,0.0
2104,608,1556,694,12,12,5,1,1,0.03,0.11,35,0.0
2104,608,1558,436456,15,13,16,3,5,0.01,0.13,338,0.0
2104,611,1531,1204405,13,11,26,2,14,0.0,0.26,900,0.0
2104,611,2032,765,7,7,14,1,1,0.01,0.28,329,0.0
2104,632,1183,759,13,13,10,3,1,0.17,0.0,29,0.0
2104,632,1185,806,11,11,6,2,1,0.11,0.0,19,0.0
2104,632,1187,599712,8,8,6,2,7,0.17,0.0,18,0.0
2104,632,1189,1734,11,10,7,2,1,0.08,0.0,24,0.0
2104,632,1576,599117,25,20,6,2,7,0.02,0.9,297,0.0
2104,632,1577,738,16,11,6,3,1,0.19,0.0,21,0.0
2104,632,1580,724,25,22,6,2,1,0.09,0.0,43,0.0
2104,632,1583,877,11,9,6,2,1,0.17,0.0,18,0.0
2104,632,672,602805,5,4,12,3,7,0.01,0.05,147,0.0
2104,632,674,602468,11,9,7,4,7,0.0,0.22,491,0.0
2104,632,762,817,10,9,6,2,1,0.12,0.0,17,0.0
2104,663,1621,183,3,2,0,0,1,0.0,0.19,85,0.0
2104,663,2126,942,8,8,10,1,1,0.0,0.25,431,0.0
2104,682,2135,18,19,14,3,1,1,0.11,0.0,9,0.0
2104,682,2136,18,12,11,3,1,1,0.07,0.0,14,0.0
2104,682,2137,16,8,8,2,1,1,0.14,0.0,7,0.0
2104,682,2138,15,7,7,3,1,1,0.11,0.0,9,0.0
2104,683,1218,969357,27,11,4,1,11,0.0,0.93,810,0.0
2104,683,1219,29,19,9,3,1,1,0.1,0.0,10,0.0
2104,683,1220,33,23,18,3,1,1,0.14,0.0,7,0.0
2104,683,1221,5,21,17,3,1,1,0.11,0.0,9,0.0
2104,683,1222,15,21,19,3,1,1,0.11,0.0,9,0.0
2104,683,1223,21,10,9,3,1,1,0.08,0.0,12,0.0
2104,683,1224,14,3,3,3,1,1,0.2,0.0,10,0.0
2104,683,1225,254382,14,12,3,1,3,0.06,0.0,18,0.0
2104,683,1226,8,8,7,3,1,1,0.11,0.0,9,0.0
2104,683,1227,254354,5,4,3,1,3,0.06,0.0,18,0.0
2104,711,1656,2679,19,16,16,2,1,0.0,0.41,472,0.0
2104,711,2148,845,7,4,0,0,1,0.0,0.8,533,0.0
2104,729,1271,18,32,20,1,1,1,0.08,0.17,12,0.0
2104,729,1272,25,27,15,3,1,1,0.11,0.0,9,0.0
2104,729,1273,30,6,6,1,2,1,0.12,0.0,17,0.0
2104,729,1274,19,19,12,3,1,1,0.17,0.0,6,0.0
2104,729,1275,21,9,7,3,1,1,0.2,0.0,10,0.0
2104,729,1276,2,10,8,3,1,1,0.12,0.0,8,0.0
2104,729,1277,17,8,8,3,1,1,0.18,0.0,11,0.0
2104,729,1279,18,48,25,3,1,1,0.11,0.11,19,0.0
2104,744,1296,1911,14,14,29,5,1,0.0,0.25,1097,0.0
2104,744,2176,2205,14,13,12,4,1,0.0,0.2,501,0.0
2105,409,1326,323,1,1,7,5,1,0.02,0.28,219,0.0
2105,409,1327,45,1,1,3,1,1,0.0,0.15,26,0.0
2105,409,1328,30,1,1,3,1,1,0.0,0.0,36,0.0
2105,409,1329,27,1,1,2,1,1,0.0,0.17,36,0.0
2105,409,1330,228,1,1,11,6,1,0.02,0.29,126,0.0
2105,409,1331,45,2,2,2,1,1,0.0,0.0,26,0.0
2105,409,1332,105330,4,3,3,1,1,0.0,0.0,41,0.0
2105,409,1333,124,2,2,3,2,1,0.0,0.14,57,0.0
2105,409,1334,476,11,6,12,6,1,0.0,0.26,234,0.0
2105,409,1559,104412,2,2,6,5,1,0.01,0.35,634,0.0
2105,409,1560,135,2,2,2,1,1,0.0,0.16,38,0.0
2105,409,579,491,1,1,10,9,1,0.0,0.16,271,0.0
2105,409,994,1392,1,1,14,2,1,0.0,0.56,582,0.0
2105,409,996,1784,5,5,8,4,1,0.02,0.27,195,0.0
2105,429,1800,7258,6,5,90,38,1,0.0,0.18,1508,0.0
2105,429,1801,5061,5,4,89,23,1,0.0,0.2,518,0.0
2105,429,1802,428,7,6,4,1,1,0.08,0.0,24,0.0
2105,429,1803,7,10,10,4,1,1,0.06,0.24,17,0.0
2105,429,1804,132,7,7,23,6,1,0.09,0.0,46,0.0
2105,429,1805,5,9,9,3,1,1,0.2,0.0,10,0.0
2105,429,1806,0,5,5,4,1,1,0.0,0.0,4,0.0
2105,454,1014,314,6,3,3,1,1,0.0,0.09,175,0.0
2105,454,1015,510,12,9,6,3,1,0.0,0.09,351,0.0
2105,454,1016,717,14,8,2,1,1,0.01,0.09,230,0.0
2105,454,1017,789,21,13,5,1,1,0.01,0.12,450,0.0
2105,454,1570,1145,2,2,5,2,1,0.0,0.11,89,0.0
2105,454,1571,69,3,2,5,1,1,0.0,0.0,65,0.0
2105,454,587,1223,8,5,27,11,1,0.0,0.17,862,0.0
2105,454,588,996,14,9,9,4,1,0.0,0.2,557,0.0
2105,454,820,2506,28,9,19,6,1,0.0,0.37,897,0.0
2105,454,825,296,11,7,4,4,1,0.0,0.19,261,0.0
2105,454,835,684,17,6,8,4,1,0.0,0.21,321,0.0
2105,454,842,1319,21,10,5,1,1,0.0,0.12,400,0.0
2105,468,1367,3235,9,7,4,0,1,0.0,0.23,891,0.0
2105,468,1838,2650,8,6,36,2,1,0.0,0.2,1779,0.0
2105,495,1053,443,8,5,3,1,1,0.0,0.12,373,0.0
2105,495,1054,521,10,7,3,1,1,0.0,0.22,457,0.0
2105,495,1055,515,15,12,3,1,1,0.0,0.14,414,0.0
2105,495,1056,605,16,11,4,2,1,0.0,0.07,691,0.0
2105,495,1386,194,11,8,3,1,1,0.0,0.1,284,0.0
2105,495,602,320,11,5,10,1,1,0.0,0.31,386,0.0
2105,495,867,50,4,1,0,0,1,0.0,0.1,41,0.0
2105,495,869,807,11,7,3,1,1,0.0,0.06,218,0.0
2105,518,1404,1358,13,10,15,0,1,0.0,0.16,935,0.0
2105,518,1937,1735,15,11,25,2,1,0.0,0.2,1351,0.0
2105,546,1079,109,26,15,8,2,1,0.0,0.16,98,0.0
2105,546,1099,2686,21,16,44,9,1,0.01,0.19,1684,0.0
2105,546,1100,1475,1,1,2,0,1,0.05,0.05,42,0.0
2105,559,1979,282,4,2,0,0,1,0.0,0.43,309,0.0
2105,559,1988,2612,19,17,43,4,1,0.02,0.2,1814,0.0
2105,584,1132,159,20,8,5,1,1,0.0,0.13,31,0.0
2105,584,1133,919,7,6,28,4,1,0.0,0.22,600,0.0
2105,584,1134,392,9,8,9,1,1,0.0,0.17,392,0.0
2105,584,1135,856,21,10,40,10,1,0.0,0.15,629,0.0
2105,584,1136,312,10,10,6,2,1,0.0,0.03,510,0.0
2105,584,1137,353,9,9,5,3,1,0.0,0.07,198,0.0
2105,584,1138,252,11,11,4,1,1,0.0,0.04,281,0.0
2105,584,1139,610,11,11,12,2,1,0.0,0.06,493,0.0
2105,584,1141,215,10,10,6,1,1,0.0,0.07,229,0.0
2105,584,1142,166,9,9,5,1,1,0.0,0.04,187,0.0
2105,584,1562,65821,1,1,13,2,1,0.0,0.27,1200,0.0
2105,608,1551,13,14,14,3,1,1,0.08,0.0,12,0.0
2105,608,1552,3,7,7,3,1,1,0.18,0.0,11,0.0
2105,608,1553,4,11,11,3,1,1,0.17,0.0,12,0.0
2105,608,1554,5,10,10,3,1,1,0.17,0.0,12,0.0
2105,608,1555,26,15,15,3,1,1,0.17,0.0,12,0.0
2105,608,1556,3,12,12,3,1,1,0.17,0.0,12,0.0
2105,608,1558,4,14,13,3,1,1,0.17,0.0,12,0.0
2105,611,1538,2798,16,13,63,1,1,0.0,0.2,1376,0.0
2105,611,2037,698,6,3,5,0,1,0.0,0.1,389,0.0
2105,632,1183,26,2,2,0,0,1,0.0,0.05,44,0.0
2105,632,1187,453,8,8,4,2,1,0.0,0.11,281,0.0
2105,632,1576,436229,11,8,4,0,5,0.0,0.02,205,0.0
2105,632,1577,3,11,8,2,1,1,0.17,0.0,12,0.0
2105,632,672,1219,4,4,12,2,1,0.03,0.16,158,0.0
2105,632,674,4710,10,9,28,6,1,0.0,0.09,472,0.0
2105,649,2102,186,12,9,4,3,1,0.0,0.07,217,0.0
2105,649,2103,836,16,13,9,2,1,0.0,0.03,255,0.0
2105,663,1619,610,6,3,0,0,1,0.01,0.25,352,0.0
2105,663,2130,2238,13,9,9,1,1,0.0,0.08,555,0.0
2105,683,1218,1090,27,11,21,6,1,0.0,0.28,675,0.0
2105,711,1654,2412,23,21,13,13,1,0.01,0.21,1266,0.0
2105,711,2150,486,6,6,0,0,1,0.01,0.2,211,0.0
2105,744,2180,2782,15,13,15,9,1,0.0,0.25,791,0.0
2107,409,1326,657,1,1,5,2,1,0.0,0.26,68,0.0
2107,409,1327,719,1,1,2,1,1,0.0,0.15,26,0.0
2107,409,1328,40,1,1,2,1,1,0.0,0.1,21,0.0
2107,409,1329,88,1,1,4,2,1,0.0,0.29,56,0.0
2107,409,1330,597968,1,1,7,4,7,0.0,0.27,96,0.0
2107,409,1331,54,2,2,2,1,1,0.0,0.27,59,0.0
2107,409,1332,416,4,3,4,2,1,0.0,0.16,97,0.0
2107,409,1333,426407,2,2,3,2,5,0.02,0.28,57,0.0
2107,409,1334,201,11,6,5,2,1,0.0,0.2,89,0.0
2107,409,1559,596094,2,2,6,1,7,0.01,0.14,176,0.0
2107,409,1560,582767,2,2,4,1,7,0.01,0.17,183,0.0
2107,409,579,113,1,1,6,3,1,0.0,0.1,104,0.0
2107,409,994,220,1,1,3,2,1,0.0,0.32,76,0.0
2107,409,996,16409,5,5,9,4,1,0.0,0.37,4199,0.0
2107,454,1015,1270,16,9,10,6,1,0.01,0.26,482,0.0
2107,454,587,431827,6,5,14,2,5,0.0,0.19,456,0.0
2107,454,588,1100,24,9,2,0,1,0.01,0.17,153,0.0
2107,454,820,1631,25,9,20,6,1,0.02,0.22,227,0.0
2107,454,825,352,3,0,1,0,1,0.0,0.17,633,0.0
2107,454,835,691566,17,6,11,5,8,0.0,0.25,688,0.0
2107,454,842,383,13,7,8,1,1,0.01,0.13,277,0.0
2107,468,1369,1871,11,8,18,4,1,0.01,0.2,979,0.0
2107,468,1837,2639,7,3,3,1,1,0.01,0.31,453,0.0
2107,495,1053,1033,8,6,2,1,1,0.02,0.3,148,0.0
2107,495,1054,1308,8,7,2,1,1,0.09,0.17,23,0.0
2107,495,602,757,13,6,6,2,1,0.0,0.12,165,0.0
2107,495,869,1027,22,13,4,0,1,0.01,0.21,555,0.0
2107,518,1403,2772,10,9,22,9,1,0.0,0.16,413,0.0
2107,518,1938,2117,18,10,42,7,1,0.0,0.23,1187,0.0
2107,546,1079,609,21,15,22,7,1,0.0,0.93,1495,0.0
2107,546,1099,6,19,12,3,1,1,0.17,0.17,12,0.0
2107,546,1100,8,29,22,3,1,1,0.12,0.31,16,0.0
2107,546,1101,5,21,21,2,1,1,0.17,0.17,12,0.0
2107,546,1102,5,31,25,3,1,1,0.09,0.18,11,0.0
2107,546,1103,5,13,9,3,1,1,0.2,0.0,10,0.0
2107,546,1104,6,19,12,3,1,1,0.17,0.0,12,0.0
2107,546,1105,2,34,31,3,1,1,0.17,0.0,6,0.0
2107,546,1107,98761,113,111,6,3,1,0.03,0.73,132,0.0
2107,559,1980,3130,18,13,0,2,1,0.0,0.28,1403,0.0
2107,559,1987,1309,19,15,29,2,1,0.01,0.25,966,0.0
2107,584,1132,6536,25,13,0,0,1,0.01,0.77,940,0.0
2107,584,1133,201,6,6,3,1,1,0.08,0.0,12,0.0
2107,584,1134,40,10,8,3,1,1,0.08,0.0,12,0.0
2107,584,1135,6945,18,10,3,1,1,0.01,0.74,163,0.0
2107,584,1136,43,14,12,3,1,1,0.06,0.0,18,0.0
2107,584,1137,14,10,9,3,1,1,0.14,0.0,14,0.0
2107,584,1138,12,14,14,3,1,1,0.08,0.0,12,0.0
2107,584,1139,26,11,11,3,1,1,0.08,0.0,12,0.0
2107,584,1141,13,10,10,3,1,1,0.11,0.0,9,0.0
2107,611,1531,1164,3,2,1,0,1,0.0,0.09,109,0.0
2107,611,2036,2808,7,4,3,2,1,0.0,0.26,1019,0.0
2107,632,1183,26,14,13,3,1,1,0.18,0.0,11,0.0
2107,632,1185,25,13,11,3,1,1,0.18,0.0,11,0.0
2107,632,1187,4,7,7,3,1,1,0.22,0.0,9,0.0
2107,632,1189,7,8,8,3,1,1,0.18,0.0,11,0.0
2107,632,1576,18,43,43,3,1,1,0.17,0.0,6,0.0
2107,632,1577,39,8,7,2,1,1,0.22,0.0,9,0.0
2107,632,1580,2,22,22,3,1,1,0.14,0.0,7,0.0
2107,632,1583,135,16,15,3,1,1,0.15,0.0,13,0.0
2107,632,672,32,5,4,2,1,1,0.03,0.83,104,0.0
2107,632,674,294,11,9,1,2,1,0.12,0.16,25,0.0
2107,632,762,179525,12,9,7,9,2,0.04,0.61,273,0.0
2107,663,2127,3273,15,8,24,4,1,0.0,0.28,1396,0.0
2107,683,1218,565,26,11,8,3,1,0.0,0.12,637,0.0
2107,683,1219,20,11,9,3,1,1,0.15,0.0,13,0.0
2107,683,1220,2,13,12,3,1,1,0.22,0.0,9,0.0
2107,683,1221,4,13,13,3,1,1,0.22,0.0,9,0.0
2107,683,1222,24,31,31,3,3,1,0.25,0.0,16,0.0
2107,683,1223,5,12,12,3,1,1,0.2,0.0,10,0.0
2107,683,1224,26,8,8,3,3,1,0.16,0.08,25,0.0
2107,683,1225,3,11,11,3,1,1,0.18,0.0,11,0.0
2107,683,1226,5,9,9,3,1,1,0.2,0.0,10,0.0
2107,683,1227,3,6,6,3,1,1,0.18,0.0,11,0.0
2107,711,1654,2726,17,13,0,0,1,0.01,0.19,516,0.0
2107,711,2149,3084,19,18,1,5,1,0.01,0.22,474,0.0
2107,744,1298,1977,18,14,15,6,1,0.0,0.17,803,0.0
2107,744,2181,3250,18,12,21,14,1,0.0,0.22,787,0.0
2108,409,1326,77,1,1,1,1,1,0.0,0.16,25,0.0
2108,409,1327,23,1,1,1,1,1,0.0,0.1,21,0.0
2108,409,1328,48,1,1,1,1,1,0.0,0.31,32,0.0
2108,409,1329,37,1,1,1,1,1,0.0,0.1,20,0.0
2108,409,1330,131,1,1,4,2,1,0.0,0.13,47,0.0
2108,409,1331,346,2,2,4,5,1,0.0,0.34,82,0.0
2108,409,1332,648,4,3,5,5,1,0.0,0.22,155,0.0
2108,409,1333,1276,2,1,2,8,1,0.0,0.3,184,0.0
2108,409,1334,165,11,6,1,1,1,0.0,0.37,82,0.0
2108,409,1559,192,3,2,2,1,1,0.0,0.14,142,0.0
2108,409,1560,181,2,2,2,2,1,0.0,0.25,160,0.0
2108,409,579,138,1,1,2,2,1,0.0,0.08,74,0.0
2108,409,994,133,1,1,7,9,1,0.0,0.34,149,0.0
2108,409,996,236,5,5,2,2,1,0.0,0.26,147,0.0
2108,429,1800,1409,6,6,6,4,1,0.0,0.25,354,0.0
2108,429,1801,1031682,4,4,3,2,12,0.0,0.65,2119,0.0
2108,429,1802,5,7,6,3,1,1,0.2,0.0,10,0.0
2108,429,1803,12,10,10,3,1,1,0.2,0.0,10,0.0
2108,429,1804,20,7,7,6,2,1,0.07,0.0,28,0.0
2108,429,1805,5,9,9,3,1,1,0.2,0.0,10,0.0
2108,429,1806,4,5,5,3,1,1,0.22,0.0,9,0.0
2108,454,1014,14,7,4,1,1,1,0.09,0.0,11,0.0
2108,454,1015,277,10,9,1,2,1,0.1,0.1,21,0.0
2108,454,1016,20,8,8,1,1,1,0.11,0.22,9,0.0
2108,454,1017,26,14,13,1,1,1,0.11,0.22,9,0.0
2108,454,1570,15,2,2,2,1,1,0.17,0.0,6,0.0
2108,454,1571,20,2,2,3,1,1,0.2,0.0,10,0.0
2108,454,587,884,7,5,6,6,1,0.01,0.29,395,0.0
2108,454,588,17,12,9,1,1,1,0.11,0.0,9,0.0
2108,454,820,7,25,9,1,1,1,0.09,0.18,11,0.0
2108,454,825,32,8,7,1,1,1,0.11,0.22,9,0.0
2108,454,835,1031355,17,6,3,1,12,0.04,0.18,55,0.0
2108,454,842,21,9,9,2,1,1,0.11,0.22,9,0.0
2108,468,1369,145,1,0,0,0,1,0.0,0.61,28,0.0
2108,468,1840,3258,6,4,11,2,1,0.0,0.36,1110,0.0
2108,477,1852,175025,19,14,28,13,2,0.01,0.27,822,0.0
2108,477,1853,597463,8,8,3,1,7,0.01,0.19,278,0.0
2108,477,1854,717,12,10,2,0,1,0.0,0.28,579,0.0
2108,477,1855,2211,9,8,14,1,1,0.0,0.3,867,0.0
2108,495,1053,1269,8,5,15,4,1,0.0,0.2,766,0.0
2108,495,1054,1514,8,6,9,9,1,0.0,0.3,606,0.0
2108,495,1055,974,12,12,4,1,1,0.0,0.19,588,0.0
2108,495,1056,2076,12,11,10,11,1,0.0,0.22,746,0.0
2108,495,1385,2081,17,14,63,29,1,0.03,0.13,139,0.0
2108,495,1386,345971,10,8,11,7,4,0.0,0.27,315,0.0
2108,495,602,390,9,6,11,7,1,0.0,0.29,136,0.0
2108,495,867,1298,25,14,19,8,1,0.01,0.21,298,0.0
2108,495,869,1433,9,7,4,6,1,0.0,0.37,712,0.0
2108,518,1409,1692,13,11,9,1,1,0.0,0.4,1219,0.0
2108,518,1937,3152,9,7,7,2,1,0.0,0.33,937,0.0
2108,546,1079,335769,19,15,16,7,4,0.0,0.78,560,0.0
2108,546,1099,335221,20,15,120,26,4,0.0,0.39,3068,0.0
2108,546,1100,330505,17,16,91,21,4,0.0,0.49,1949,0.0
2108,546,1101,46938,22,21,46,15,1,0.0,0.52,1104,0.0
2108,546,1102,46047,29,25,18,2,1,0.0,0.33,691,0.0
2108,546,1103,286,10,9,3,1,1,0.0,0.93,346,0.0
2108,546,1104,47199,18,16,6,3,1,0.0,0.94,338,0.0
2108,546,1105,253122,23,23,54,12,3,0.0,0.38,1473,0.0
2108,546,1107,250528,114,111,17,8,3,0.0,0.17,1384,0.0
2108,559,1977,2645,18,15,21,0,1,0.0,0.27,1198,0.0
2108,559,1994,1761,19,16,11,0,1,0.0,0.2,1010,0.0
2108,584,1132,574,20,8,13,2,1,0.0,0.4,258,0.0
2108,584,1133,431030,6,6,13,2,5,0.0,0.45,977,0.0
2108,584,1134,959,8,8,3,1,1,0.0,0.09,216,0.0
2108,584,1135,2458,22,11,9,6,1,0.03,0.26,313,0.0
2108,584,1136,3882,12,10,4,2,1,0.0,0.2,781,0.0
2108,584,1137,3,10,10,3,1,1,0.17,0.0,6,0.0
2108,584,1138,9,16,15,3,1,1,0.17,0.0,6,0.0
2108,584,1139,11,11,11,3,1,1,0.17,0.0,6,0.0
2108,584,1141,12,15,15,3,1,1,0.17,0.0,12,0.0
2108,584,1142,3,11,11,3,1,1,0.22,0.0,9,0.0
2108,611,1540,3240,19,16,77,10,1,0.0,0.27,1782,0.0
2108,611,2031,3007,7,7,27,1,1,0.01,0.25,1156,0.0
2108,632,1187,213,8,8,3,1,1,0.0,0.12,244,0.0
2108,632,1577,151,11,8,2,1,1,0.0,0.13,219,0.0
2108,632,672,258,4,4,2,1,1,0.0,0.2,150,0.0
2108,632,674,242,10,9,1,4,1,0.0,0.06,251,0.0
2108,649,2102,1438,12,9,3,6,1,0.0,0.26,317,0.0
2108,663,1618,597,3,2,0,0,1,0.0,0.06,101,0.0
2108,663,2123,2679,11,11,39,9,1,0.0,0.28,902,0.0
2108,683,1218,8,27,11,3,1,1,0.08,0.31,13,0.0
2108,683,1219,258,18,9,3,1,1,0.11,0.0,9,0.0
2108,683,1220,228,22,18,3,1,1,0.11,0.0,9,0.0
2108,683,1221,14,20,17,3,1,1,0.14,0.0,7,0.0
2108,683,1222,17,21,19,3,1,1,0.17,0.0,6,0.0
2108,683,1223,318,10,9,0,6,1,0.07,0.13,54,0.0
2108,683,1224,14,3,3,3,1,1,0.14,0.0,7,0.0
2108,683,1225,65,14,12,3,1,1,0.11,0.0,9,0.0
2108,683,1226,21,8,7,3,1,1,0.11,0.0,9,0.0
2108,683,1227,10,5,4,3,1,1,0.17,0.0,12,0.0
2108,711,1654,3168,23,21,8,1,1,0.01,0.34,1531,0.0
2108,711,2154,1433,8,7,5,1,1,0.01,0.25,212,0.0
2108,744,1296,109,1,1,0,0,1,0.0,0.0,23,0.0
2109,409,1326,86,2,2,1,2,1,0.0,0.11,37,0.0
2109,409,1327,28,2,2,2,1,1,0.0,0.07,27,0.0
2109,409,1328,106,2,2,5,2,1,0.0,0.18,39,0.0
2109,409,1329,54,2,2,3,1,1,0.0,0.08,24,0.0
2109,409,1330,98,2,2,3,2,1,0.0,0.05,40,0.0
2109,409,1331,69625,4,4,3,1,1,0.0,0.16,89,0.0
2109,409,1332,101416,4,3,30,15,1,0.0,0.13,539,0.0
2109,409,1333,59,2,2,1,1,1,0.0,0.07,29,0.0
2109,409,1334,11963,11,6,12,8,1,0.0,0.2,286,0.0
2109,409,1559,79,2,2,2,1,1,0.07,0.13,30,0.0
2109,409,1560,29,2,2,3,2,1,0.05,0.0,22,0.0
2109,409,579,80,1,1,1,1,1,0.05,0.0,19,0.0
2109,409,994,101,2,1,3,1,1,0.01,0.13,166,0.0
2109,409,996,113,5,5,1,1,1,0.0,0.12,96,0.0
2109,429,1800,154607,5,5,42,13,2,0.0,0.19,870,0.0
2109,429,1801,102307,4,4,25,4,1,0.0,0.19,425,0.0
2109,454,1014,763,8,2,22,5,1,0.0,0.23,544,0.0
2109,454,1015,24577,15,9,16,1,1,0.0,0.23,1081,0.0
2109,454,1016,375,15,7,2,1,1,0.01,0.11,549,0.0
2109,454,1017,107417,23,13,16,1,1,0.0,0.16,1799,0.0
2109,454,1570,139,2,2,4,1,1,0.0,0.13,77,0.0
2109,454,1571,29,2,2,5,1,1,0.04,0.26,23,0.0
2109,454,587,76326,10,5,18,1,1,0.01,0.16,550,0.0
2109,454,588,112,24,9,2,1,1,0.02,0.23,53,0.0
2109,454,820,108725,24,9,25,2,1,0.01,0.3,613,0.0
2109,454,825,1048,13,6,23,9,1,0.0,0.19,574,0.0
2109,454,835,80161,17,6,30,15,1,0.0,0.22,509,0.0
2109,454,842,105412,13,7,21,1,1,0.01,0.2,685,0.0
2110,409,1326,88,1,1,4,1,1,0.0,0.36,56,0.0
2110,409,1327,26,1,1,2,1,1,0.0,0.0,19,0.0
2110,409,1328,23,1,1,2,1,1,0.0,0.0,19,0.0
2110,409,1329,20,1,1,1,1,1,0.0,0.0,22,0.0
2110,409,1330,207,1,1,3,1,1,0.0,0.1,42,0.0
2110,409,1331,297,3,2,5,1,1,0.0,0.13,82,0.0
2110,409,1332,484,4,3,8,2,1,0.0,0.25,73,0.0
2110,409,1333,181,2,2,2,1,1,0.0,0.0,26,0.0
2110,409,1334,424,11,6,17,2,1,0.0,0.24,174,0.0
2110,409,1559,1802669,2,2,7,10,21,0.02,0.25,64,0.0
2110,409,1560,29,2,2,1,1,1,0.07,0.0,15,0.0
2110,409,579,46,1,1,2,1,1,0.11,0.42,19,0.0
2110,409,994,185,1,1,3,1,1,0.06,0.09,34,0.0
2110,409,996,274,5,5,4,1,1,0.02,0.19,185,0.0
2110,429,1800,611013,7,5,41,9,7,0.0,0.13,617,0.0
2110,429,1801,766511,6,4,32,8,9,0.01,0.25,663,0.0
2110,429,1802,172286,6,6,39,8,2,0.0,0.23,1291,0.0
2110,429,1803,438,19,15,6,1,1,0.0,0.1,351,0.0
2110,429,1804,2311,7,7,4,1,1,0.0,0.06,340,0.0
2110,429,1805,121,10,8,4,1,1,0.01,0.02,114,0.0
2110,429,1806,333161,3,3,15,1,4,0.0,0.12,1037,0.0
2110,454,1014,172790,6,3,2,1,2,0.0,0.09,198,0.0
2110,454,1015,173475,11,7,16,4,2,0.0,0.17,597,0.0
2110,454,1016,359,10,7,4,2,1,0.0,0.1,255,0.0
2110,454,1017,2402,11,8,14,5,1,0.0,0.15,481,0.0
2110,454,1570,472,2,2,19,8,1,0.0,0.28,296,0.0
2110,454,1571,169779,2,2,8,3,2,0.02,0.33,42,0.0
2110,454,587,257632,8,5,5,1,3,0.0,0.21,690,0.0
2110,454,588,173026,12,9,4,3,2,0.0,0.25,363,0.0
2110,454,820,258615,25,9,6,2,3,0.01,0.43,157,0.0
2110,454,825,1892,9,6,15,7,1,0.0,0.27,521,0.0
2110,454,835,431741,17,6,20,7,5,0.0,0.27,587,0.0
2110,454,842,2093,12,9,11,2,1,0.0,0.29,393,0.0
2110,468,1370,743,7,7,7,1,1,0.0,0.17,876,0.0
2110,468,1833,928,6,5,4,1,1,0.0,0.06,433,0.0
2110,495,1053,1944,9,5,19,8,1,0.0,0.2,475,0.0
2110,495,1054,910,9,6,9,3,1,0.0,0.18,262,0.0
2110,495,1055,2081,15,10,4,0,1,0.0,0.16,601,0.0
2110,495,1056,346,7,2,0,0,1,0.0,0.03,65,0.0
2110,495,1385,394,19,15,2,0,1,0.01,0.04,470,0.0
2110,495,602,88,13,6,3,1,1,0.0,0.13,75,0.0
2110,495,869,749,9,6,11,2,1,0.0,0.1,259,0.0
2110,518,1405,302,9,7,5,1,1,0.0,0.09,327,0.0
2110,518,1946,327,14,12,3,1,1,0.0,0.15,398,0.0
2110,546,1079,761,26,15,17,4,1,0.0,0.53,300,0.0
2110,546,1099,177410,11,6,112,17,2,0.0,0.2,4051,0.0
2110,546,1100,173584,25,22,44,10,2,0.01,0.27,1549,0.0
2110,546,1101,135,6,2,0,0,1,0.0,0.17,69,0.0
