Duracao,Qntd_Linhas,Qntd_Linhas_Filtrado,Testes,Submissoes,PP_Paste,PP_Delete,Linhas_Log,Nota
40937,13.083333,10.916667,38.25,2.166667,0.003333,0.208333,923.166667,0
1684.125,9.75,9.5,22.75,1,0.00375,0.18375,618.25,7.5
1193.5,10,10,24,2,0,0.225,835,0
204570.727273,13.818182,12.727273,44.090909,4.090909,0.001818,0.187273,1389.272727,0
234551.8,15.6,14.8,25.8,1,0.006,0.18,1068.2,0
2700.5,12.5,12.5,22,1.5,0.01,0.215,1305,0
236554.4,15.5,13.7,60.6,2.8,0.005,0.218,1065.3,0
18539.2,12,11.6,31.6,1,0.008,0.21,1039.6,0
547,16,14.5,7.5,1,0.005,0.195,421.5,0
183114,24.9,18,23.9,1.9,0.003,0.246,916.7,0
2223,12.333333,12,10.666667,1,0.003333,0.156667,586.666667,0
941,15.5,14.5,19,2,0.005,0.21,569,0
191060.625,4.375,3.125,6.875,1.625,0,0.25625,186.375,0
212067.75,13.416667,7.416667,8.416667,1.5,0.000833,0.2175,641,0
152656,7,5,10,2,0,0.08,322,1.42857
1241.5,6,4,16,0,0,0.185,643,0
2498,14.5,10.5,11.5,2.5,0.005,0.315,849,0
626.5,2,2,1.5,0,0,0.195,64,0
6615.6,18,14.8,5.6,3,0.004,0.146,480.8,0
1208,21.5,16,10.5,4.5,0.005,0.225,708.5,0
1734,21.5,18.5,3,1,0.005,0.34,536,0
1725.5,21,17.5,19.5,9,0,0.235,973,0
3520.928571,5.071429,4.214286,7.428571,3.214286,0.001429,0.208571,154.071429,0
645.25,12.333333,6.166667,6.083333,1,0.001667,0.143333,231.083333,0
322,8,5,6,1,0,0.04,273,1.42857
530.5,11,7,5.5,1,0,0.13,411,0
67470.111111,14.777778,9,8,4.111111,0,0.138889,384.555556,0
1355.5,18.5,12,25,8,0,0.225,1277.5,0
3083,19,12,60,10,0,0.32,1124,0
1360.090909,14.727273,12.454545,3.727273,2.363636,0.000909,0.096364,373,0
1868.5,13.5,9,28,7.5,0.005,0.12,700,0
188.4,12.6,9.1,3,1.2,0.023,0.116,81.6,0
1365,17.5,13,8,3,0.005,0.125,529,0
7076.785714,4.571429,3.428571,3.785714,1.142857,0,0.152857,97.357143,0
77258.083333,12.5,6.583333,12.416667,2.833333,0,0.215,419.666667,0
2311.5,9.5,8,23.5,3.5,0,0.33,1137,0
38149.444444,13.888889,9,6.222222,2.555556,0,0.133333,443.777778,0
1167,14,12,16,3,0,0.245,881,0
2214,9.5,6.5,30.5,4,0,0.225,646,0
4531.272727,14.636364,12.454545,7.818182,3.090909,0,0.148182,396.181818,0
2358,21,13.5,12,2,0,0.35,1083,0
1513.5,18,15.5,7.5,1,0.01,0.205,709,0
2225,22.5,17.5,6.5,2.5,0,0.195,986,0
74.285714,2.5,2.071429,1.214286,1.214286,0.015714,0.145,53.285714,0
49866.5,13.583333,7,2.416667,1.916667,0.0225,0.12,206.25,0
2893,6,4.5,6,1,0,0.235,774,0
1369,11,11,7,4,0,0.155,716.5,0
28,1,1,0,0,0,0,20,0
329.888889,16,13.111111,2.888889,1.555556,0.045556,0.044444,203,8.18182
2019.5,18,15.5,5,2,0,0.205,584.5,0
2959,11.5,10.5,6.5,6.5,0,0.19,1220.5,0
174.9,2,1.8,1.7,1.2,0.014,0.148,40,7.14286
48956.416667,14.25,7,2.166667,1.666667,0.008333,0.215,196.75,0
1965,5,3,5,0.5,0,0.235,443.5,0
1665,11,10.5,11.5,5.5,0,0.15,615,0
2233.5,17.5,16.5,22,6,0.005,0.25,928.5,0
706,6,4,2,1,0,0.54,536,0.909091
1438.5,20,17.5,31.5,6,0,0.185,907.5,0
1647.5,16.5,13,6.5,6,0,0.24,623.5,0
2744.5,17,15.5,11.5,3.5,0,0.17,1145,0
35,1,1,2,1,0,0.39,76,0.714286
49946,13,7,27.916667,6.333333,0.0025,0.1675,337.25,0
605.666667,4.666667,3.666667,13,0.666667,0,0.22,555.333333,2.85714
2182,18.5,16.5,47.5,12,0.005,0.25,1316.5,0
1863.5,5.5,4,4,5.5,0,0.17,225.5,0
291.272727,15.909091,13.090909,3.090909,4,0.041818,0.108182,236.363636,0
1613.5,15.5,13,8.5,3.5,0,0.165,588,0
2735.5,17.5,14,41,12,0,0.19,1224,0
381.642857,2.642857,2.071429,5.857143,1.642857,0.003571,0.203571,130.785714,0
192213.583333,12.083333,6.166667,14,2.416667,0.000833,0.2225,812.166667,0
43910.142857,10.285714,6.857143,45.714286,11,0,0.175714,736.285714,0
286.5,10.5,7,5,1,0,0.125,373.5,0
183606.888889,13.777778,8.777778,15,2.888889,0.003333,0.161111,713.555556,0
100882.5,11.333333,9.333333,14.833333,2.5,0.038333,0.23,810.666667,8.33333
424,10,8,4.5,1,0,0.165,588.5,0
1260,11,10.5,18,2.5,0,0.225,905,1.66667
102080.571429,21,17,42,6.142857,0,0.185714,1978.428571,7.77778
1911.5,24.5,19.5,56.5,10.5,0.01,0.22,1432,0
1212.6,13.2,7.8,18.4,0.8,0,0.2,590.2,2.5
38708,7.5,6.5,17,0,0,0.23,945,0
3343,11,9,37,0.5,0,0.305,2513.5,0
87527,13.4,11,7.4,1.4,0,0.218,1201,2.72727
1449.666667,9,7.666667,13,1.333333,0,0.13,1151,6.66667
652.285714,1.714286,1.714286,8.285714,2,0.001429,0.177143,301.714286,4.28571
208.714286,3.714286,3.285714,2.714286,1,0.009286,0.210714,148.071429,0
200506.5,9.75,5.75,9.833333,3.083333,0.003333,0.21,543.833333,9.16667
1958,6.5,6.5,28.5,2,0,0.215,1352,0
130933.75,11.5,11.25,13,4,0.025,0.135,1363,3.33333
105659.333333,11.555556,9.555556,17.777778,4.333333,0.002222,0.167778,1152.222222,0
868,7,7,0,0,0.01,0.22,309,0
1540,11,11,11.5,2,0,0.2,1000.5,0
159067,22.333333,21.333333,37.166667,8.5,0.008333,0.18,2002,3.33333
10498.181818,12.818182,10.818182,15.272727,1.727273,0,0.172727,1178.363636,8.33333
2012.5,12,11.5,11.5,0.5,0,0.155,2227.5,0
82582.5,8.5,8,7,0,0,0.175,672,0
1187,16.5,16.5,17.5,2,0.005,0.17,1476.5,0
831,6,5,0,0,0,0.18,416,0
180792.9,13.2,11.3,8.1,2.9,0.004,0.342,506.3,0
2261.5,12.5,11.5,14,0.5,0.005,0.195,1726.5,0
1087,15,13.5,7,1,0,0.17,1220.5,0
2543,17.5,16.5,10.5,1,0,0.205,1504.5,0
278189.928571,2.5,2.071429,3.071429,2.714286,0.030714,0.146429,54.071429,0
194848.285714,10.285714,8.285714,19.714286,4.714286,0.024286,0.131429,568.714286,0
258.5,10,6.5,7.5,2,0.005,0.095,392,0
231702.833333,13.166667,10.666667,30.666667,6.166667,0.041667,0.153333,758.666667,0
13363.888889,15.444444,8.333333,15.777778,3.555556,0.004444,0.161111,598.333333,0
1574,17,14,12,2,0.01,0.23,879,0
95946.666667,36.111111,27.888889,32.222222,8,0.014444,0.201111,1288.111111,0
732.5,17.5,12.5,7,1,0.015,0.17,560.5,0
50482.333333,12.583333,10.083333,14.333333,2.583333,0.001667,0.164167,653.5,8.33333
1353,15.5,10,7,2,0,0.185,884,0
831.25,8,6.75,3.75,1.25,0.0025,0.15,259.75,2.72727
2289,18,11,2,0,0,0.47,551,0
22367.428571,4.428571,3.357143,3.285714,1.142857,0.01,0.119286,112.642857,0
202464.333333,13.5,6.75,9.833333,1.583333,0.01,0.186667,488,0
663.857143,11.857143,7.571429,8.285714,1.428571,0.005714,0.122857,417.714286,0
610,8,6,9,2,0.005,0.13,284,0
48549.111111,16.222222,9.444444,17.222222,2.777778,0.002222,0.196667,743.777778,0
30002.333333,13.833333,11.833333,9.5,2.666667,0.011667,0.125,432,0
842.5,9.5,8,11,2.5,0,0.16,507,0
2959.5,15,14.5,17,2,0.005,0.24,617,0
1686,12,8,14,2,0.005,0.195,709,0
1505,11,10.5,11,1,0,0.255,967,0
2786.5,9,7,10.5,0,0,0.255,750.5,0
503,4,3,0,0,0.005,0.28,206.5,0
104.357143,3,2.571429,2,1,0.021429,0.21,52.428571,0
15321,10.833333,6.083333,19.416667,2.166667,0.0075,0.3325,725.583333,0
236638.428571,7.714286,6.714286,21.285714,1.428571,0,0.238571,893.714286,0
1892.5,7,6,13.5,1,0,0.31,602,0
14800.833333,12.833333,12.333333,11.166667,1.5,0.001667,0.185,725,0
437,4,4,2,0,0,0.05,79,0
1212,9,4,12,0,0,0.08,485,0
1031.5,2,1,5.5,0,0,0.305,514,0
190948.4,10.8,6,11.6,2,0.004,0.124,453.8,4.44444
1124,8,7,12,1,0,0.18,608,1.42857
18291.214286,3.214286,2.785714,7.071429,2.571429,0,0.144286,145.785714,0
949.428571,7.285714,6,11.714286,1.571429,0.002857,0.1,608.142857,0
281835.25,13.583333,6.25,18.333333,3.833333,0,0.191667,620,0
53934.111111,14.555556,9.111111,23.888889,6,0,0.135556,882.555556,0
346778.571429,21.285714,15.571429,24,5.571429,0.001429,0.172857,1095,5.55556
1466,13.5,11,29,9.5,0.005,0.23,1291.5,0
112160.636364,13.363636,9.727273,5.727273,1.363636,0.000909,0.129091,304.545455,8.18182
2524.5,10.5,8.5,10,0,0,0.245,950,0
1543,19.5,17,10,0.5,0.01,0.225,1180.5,0
79746.9,14.4,10.8,12.9,1.2,0.001,0.199,765.2,0
2179.333333,12,11,18.666667,1.333333,0.003333,0.17,945,3.33333
2490.25,18.75,14.5,13.5,2.25,0,0.1275,746.25,0
181083.5,3,2.125,9.375,3,0,0.28875,303.25,4.28571
371,8.5,5,5,0.5,0,0.34,488.5,1.42857
223578,14.9,7,5.4,1.4,0.001,0.297,547.3,8.33333
984,12,8,5,1,0.01,0.38,891,0
44584.5,12.75,7.25,11.625,2.375,0.00625,0.31875,530,7.77778
442,3,2,0,0,0.01,0.13,79,0
1406,9,6,5.5,0.5,0.005,0.345,889.5,0
2103.642857,4.857143,3.428571,10.214286,2.214286,0.002857,0.257143,217.642857,0
163023.571429,9.714286,5.714286,13.142857,2.142857,0.008571,0.23,399.285714,0
137947.416667,13.666667,6.166667,15.25,2.25,0.005,0.371667,531.5,0
2168,14,9,25,0,0.01,0.36,880,0
147,4,4,5,2,0,0.06,126,0
48298.785714,2.571429,1.714286,7.142857,5,0,0.416429,412.428571,0
668,6.5,6.5,14.5,3,0,0.275,402.5,0
82793.444444,11,8.666667,24.333333,3.222222,0.001111,0.443333,1363.111111,0
624.5,8.333333,7.666667,8.166667,1.833333,0.006667,0.28,369.333333,0
1200.5,11.5,11.5,25.5,5,0,0.21,518,0
2249,21,21,29,4,0,0.29,1139,1.66667
189,2,2,0,0,0,0.05,43,0
1981.5,19,18,38.5,8,0,0.2,998.5,0
2014.5,5.5,4,4,0,0,0.23,387,0
373,8,7,0,0,0,0.24,243,0
2630.5,11.5,9.5,16.5,1,0,0.32,1112.5,0
1333.5,8,5,13.5,3,0,0.23,480,1.65
174764.4,28.8,21.1,34.9,3.7,0.006,0.279,1459.5,0
696.666667,10,9.333333,8.666667,0,0,0.22,396.333333,0
4085.5,16,14,20,1,0,0.225,1608,0
2240.5,16,14,16,2,0.01,0.195,862.5,0
1119.333333,15.333333,5.916667,5.75,1.166667,0.001667,0.15,405.25,0
12924.428571,12.142857,6.428571,13.857143,2.571429,0.005714,0.115714,369.571429,0
717.666667,11,6,8.333333,1.333333,0.003333,0.096667,427.333333,0
69328.888889,18,10.222222,8.555556,2,0.004444,0.142222,426.888889,0
1984.666667,16,13.666667,32.333333,7.333333,0,0.08,565.333333,0
4870.666667,25.555556,19.888889,16.666667,3.777778,0.02,0.118889,941.777778,0
1005.666667,24,22.666667,12.333333,1.333333,0.01,0.15,1213.333333,0
112875.333333,12.083333,9.583333,48.916667,4.833333,0.005,0.1575,1077.916667,0
178532.75,10.75,8,45.25,4,0.0075,0.1725,718.75,3.3375
3223.666667,11,10,40.666667,1.666667,0.006667,0.213333,1562.666667,3.33333
124712.818182,16.181818,13.454545,9.454545,1.818182,0.040909,0.095455,463.636364,0
3168,14,13.666667,28.666667,2,0.003333,0.133333,1125.666667,0
3939,14.666667,12.666667,29.666667,2,0.013333,0.146667,904.666667,0
177063.142857,18.285714,11.857143,12.714286,1.571429,0.005714,0.145714,561.142857,0
4289.5,16.5,13,44,1,0,0.185,1220,0
322.285714,7.071429,3.357143,5.071429,1.785714,0.01,0.22,245.214286,0
34024.857143,11.285714,5.285714,29.714286,2,0.004286,0.251429,945.428571,8.57143
1533,12.333333,6,14.666667,1.333333,0.006667,0.253333,722.333333,0
3567.333333,27.333333,20.666667,45,11,0.006667,0.25,1831.666667,0
66088,17,8,27.5,1,0.005,0.305,570,0.833333
5482.5,15,10.5,44.5,5.5,0,0.245,1721.5,3.33333
120078.2,12.8,7.8,20.6,1.2,0.012,0.252,764,1.81818
4507.333333,16,9.666667,28.666667,3.333333,0.013333,0.243333,1428,6.66667
4843.888889,16.777778,10.666667,28.777778,1.333333,0.008889,0.251111,757.555556,0
6132.666667,13,9.666667,41,2,0.023333,0.183333,1481.666667,3.33333
145154.222222,23.111111,13.333333,36.888889,5,0.011111,0.233333,1085.222222,0
3932.666667,22.333333,14.333333,19,0.666667,0.02,0.163333,1425.666667,6.66667
43041.571429,2.785714,2.214286,5.142857,1.928571,0.011429,0.136429,66.071429,0
50777,12.416667,6.416667,8.416667,2.75,0.008333,0.269167,329.666667,0
25194.714286,10,6.571429,28,5.285714,0.007143,0.185714,438.857143,0
1087.5,9,6.5,33,6.5,0,0.155,565.5,0
422,11.5,9.5,6.5,2,0,0.12,345,0
788.5,14.5,12.5,8.5,1.5,0.01,0.31,591,0
87650.5,15.3,10.6,11.3,1.5,0.005,0.2,353.8,7.5
807,9,7,5,0,0,0.24,351,0
2387,17,14,30,2,0,0.253333,700.333333,3.33333
118835.090909,29.818182,7.636364,3.545455,0.636364,0.004545,0.164545,361,3.63636
151276.5,7,5.75,5.75,0.25,0.0025,0.1825,543.5,0
2934.333333,8.333333,7.666667,25.666667,4.666667,0.003333,0.22,585.333333,6.66667
302433.2,16.9,15.3,5.2,3.5,0.032,0.168,186.3,0
2812.333333,8.666667,6.333333,17,2.333333,0.006667,0.276667,395,3.33333
172886.1,26.2,18.4,6.3,3.7,0.008,0.168,316.2,0
2159.5,10.5,7.5,1.5,0,0.01,0.2,276,0
5860.333333,9,7,14.333333,1.666667,0,0.253333,1131.666667,0
97547.5,8.25,7.25,22.75,5.25,0,0.155,329.25,5.71429
276,2,2,4,0,0,0.05,113,0
1013.777778,30.777778,26.222222,13.222222,2.555556,0.013333,0.17,578.333333,0
590,5,5,0,0,0,0.14,144,0
4907.5,14,8,51,2.5,0,0.215,1496,6.66667
2385.666667,11.333333,8.333333,16,1,0,0.17,970.666667,6.66667
221248.857143,19.142857,16.285714,11.714286,1.571429,0.027143,0.155714,488.857143,0
3401.666667,17.333333,12.333333,17.666667,0.666667,0,0.183333,882.333333,6.66667
2876.333333,18,14,13.666667,1.333333,0,0.143333,813.333333,3.33333
46733.5,3.142857,2.642857,8.071429,3.428571,0,0.152857,228.285714,0
96325.333333,13.75,6.5,13.166667,1.583333,0.004167,0.29,517.75,0
64429.5,7.333333,5.5,24.5,2,0,0.27,691.333333,5.71429
311.5,9,5.5,4.5,1,0,0.165,436.5,0
324667.5,9.166667,8.666667,12.833333,2.333333,0.015,0.255,520,0
1156,11.5,11,13,3,0,0.31,694.5,0
908.5,15,15,24,4,0.005,0.19,1024,0
86680.083333,14.333333,10.083333,18.5,2.916667,0.0175,0.1875,567.166667,0
1089.666667,10,10,16.666667,2.333333,0,0.27,653,3.33333
79382.7,13.1,10.1,18,7.1,0.005,0.284,395.8,0
139,4,4,5,1,0,0.17,153,0
1986.666667,12.666667,12,4.333333,0,0,0.223333,477,0
138783.1,24.5,14.9,26.6,6.4,0.005,0.189,1787.1,0
1089.333333,14,9,11.333333,2.666667,0.003333,0.15,528.333333,6.66667
109786,5.1,3.7,7.8,2.7,0.012,0.205,234.9,2.14286
72259.25,11.583333,6.833333,6.25,1.083333,0,0.148333,344.916667,0
507,7.666667,6.333333,5,1.166667,0.003333,0.066667,197,8.57143
2449,9,7,3,0,0,0.15,481,0
1387.428571,10.142857,7,10.285714,1.857143,0,0.158571,462.285714,6.66667
231883,8.5,8.5,1.5,1,0.005,0.12,281.5,0
5594,14.5,10,54.5,9,0,0.215,1414,0
4,1,1,0,0,0,0.22,9,0
111673.428571,20.571429,16.285714,19.857143,4.714286,0.008571,0.185714,727.857143,4.44444
2362,16,11,11,1,0,0.14,1179,0
128071.833333,13.416667,10.916667,8.416667,1.75,0.003333,0.2,322.583333,0
153,8,8,1,0,0,0.03,145,0
4067,6.333333,6,14,0.666667,0,0.17,399.333333,6.66667
198.5,8,6.5,2.5,1,0.01,0.055,177,1.81818
3378,5,3,1,0,0,0.175,271.5,0
173564.1,17.3,15.8,8,1.7,0.047,0.218,337.2,0
5147.5,11,11,18,2,0.005,0.21,660,3.33333
131793,18.666667,13,6,1,0,0.22,389.333333,0
492.285714,3.428571,3,9.857143,2.428571,0.014286,0.171429,191.071429,0
29467.833333,12.5,6.583333,14.5,4.5,0.003333,0.2575,583.916667,0
1502,10,7,33,2.5,0.005,0.265,1314.5,0
88.875,1.5,1.5,2.375,1.25,0,0.06875,36.375,0
14632.916667,11.583333,6.333333,2.75,3.75,0.040833,0.1525,157.083333,0
2518,8.5,4,9,4,0,0.385,1172,0
591,4,2.5,2,3.5,0,0.23,294,0
86791.785714,2.5,2.071429,5.071429,1.928571,0.027143,0.200714,84.714286,0
96.071429,2.5,2.071429,2.714286,1.214286,0.034286,0.119286,45.928571,0
51423.416667,11.916667,6.5,14.833333,2,0.000833,0.224167,718.75,0
2016,13,6.5,23,1.5,0,0.225,756,0
142527.777778,12.888889,8.111111,18.888889,3.444444,0,0.174444,657.111111,0
22153.5,9.833333,7,30.166667,4.833333,0,0.266667,1042.666667,1.66667
2373.5,9.5,5.5,35.5,3.5,0,0.13,1142,0
95562,26.888889,20.666667,29.333333,6,0.004444,0.27,1428.444444,0
2662.5,15,11,19,2,0.01,0.22,1158.5,0
1512,10,7,2,0,0,0.28,313,0
1692,10.5,9,21,4,0,0.21,669.5,0
2447.363636,16.818182,13.636364,7,1.181818,0.010909,0.161818,441.909091,0
182915.3,14.4,12.2,10.1,3,0.001,0.185,383.9,0
2142.5,18,13.5,8,2,0,0.275,678.5,0
85652.3,23.4,18.1,8.5,3.7,0.005,0.233,668.2,0
2950.5,16.5,13.5,31.5,9.5,0,0.205,793,0
63859.071429,2.785714,2.357143,4.642857,1.714286,0,0.140714,194.928571,0
95994.166667,11.583333,6.25,17.583333,1.333333,0,0.238333,784.916667,0
1565.5,6.5,6.5,19,3.5,0,0.155,705,0
187917.555556,12,9.333333,32.777778,4.444444,0,0.343333,1722.222222,0
2566,15.5,11.5,12,0.5,0.005,0.25,906,0
1629,15,15,27.5,9,0.005,0.255,1343.5,0
95602.916667,12.166667,9.583333,27.416667,2.25,0.001667,0.266667,749.666667,0
2220.5,9.5,9.5,33,2.5,0,0.305,668.5,0
12708.909091,14.272727,13.181818,7.272727,1.090909,0.000909,0.13,735.090909,0
2522.5,7,7,8,0.5,0,0.24,604,0
100989.1,12.3,10.2,12.1,1.8,0.004,0.285,561.7,0
678.4,9.8,9,8.4,1.6,0.006,0.23,447.6,0
2035,15.5,12.5,15,0.5,0,0.265,982,0
120912.4,22,15.4,8,2.3,0.003,0.247,657.9,0
3021,16.5,14.5,33.5,2.5,0,0.325,1755,0
197513.888889,3.444444,3.333333,3.777778,1,0.006667,0.18,178.222222,0
99070.833333,10.916667,5.75,8.5,2.083333,0.004167,0.096667,294.833333,9.16667
2081,6.5,5,4,0.5,0.005,0.14,656.5,0
203031.333333,11,4.333333,33.333333,10.666667,0.003333,0.196667,541.333333,2.22222
3331,6,6,15,0,0.01,0.22,570,0
2957,19.5,13,23,9.5,0.005,0.185,947,0
43020,17,9,11,3,0.005,0.11,187,0
583,15,7,4,1,0,0.05,129,1.66667
55169.666667,9.333333,4.666667,2.666667,0.666667,0,0.11,174.333333,1.81818
1699,8.5,4.5,12,4.5,0,0.345,413.5,0
2398.5,21.5,19.5,6.5,4,0.015,0.245,552,0
21247.75,23.75,16,6.5,4,0.0025,0.12,502,1.67
2079.5,18.5,14.5,24,9,0,0.265,518,0
127760.357143,2.5,2.071429,2.357143,1.285714,0.018571,0.103571,58.285714,0
772.375,6.375,4.25,3.125,1.125,0,0.33125,265.75,0
2392.5,8,6,26,1.5,0,0.21,1834.5,0
101528.75,10.375,7.375,6.5,1.625,0.00125,0.2925,678.875,7.77778
2126,9.5,7,11.5,2,0,0.175,986,0
66,4,4,1,0,0,0.12,99,0
18573.625,22.375,18.875,4,1.625,0.01,0.23125,464.125,7.77778
1619.5,17,12.5,13,3.5,0,0.145,1352,0
1941.5,12,8.5,16.5,3.5,0,0.205,1159.5,0
104147.6,16.4,13.4,6.1,2.5,0.019,0.269,259.5,8.18182
1599.5,7,5,8,3.5,0,0.18,903.5,0
1482,15.5,13.5,6.5,3,0,0.155,692.5,0
338873.357143,4.571429,2.714286,10.142857,2.642857,0.002143,0.357143,328.857143,0
202756.75,13,6.333333,15.5,2.25,0.01,0.445833,690.083333,0
98604.714286,12.714286,7.714286,22.285714,1,0.004286,0.277143,528.714286,7.14286
1525,14,7.5,18.5,2,0,0.255,484,0
202378.666667,16.777778,8.777778,18.222222,3.111111,0.001111,0.35,524.555556,0
294240.333333,21.666667,17.5,15,1.5,0.006667,0.206667,1093.5,0
159742.666667,28.666667,21.777778,33.888889,4.111111,0.004444,0.353333,1742.555556,0
2901.5,12,11,14,1,0,0.24,644.5,0
301444.75,15.166667,10.333333,23.416667,1.833333,0.001667,0.278333,642.75,0
50874.2,12,9.4,19.4,1.6,0.044,0.206,759.6,6.25
272104.363636,16.727273,12.909091,14.454545,1.636364,0.010909,0.167273,450.727273,0
112732.5,13.25,11,16.5,2.25,0.0425,0.22,876.5,0
1315.5,18,14,8,1,0.005,0.2,480.5,0
345619.7,14.1,9.4,7.2,1,0,0.151,500.5,0
1378,16,12.5,13,4,0.005,0.22,539.5,0
312657,24.8,15.1,8.3,1.5,0.022,0.119,421.1,0
1738,18,14.5,6,1,0,0.135,779,0
119.125,1.625,1.625,2.625,1.125,0.01125,0.20375,62.75,5.71429
988.5,12,5.5,13.5,5,0.005,0.205,308,1.11111
381.142857,3,2.285714,3.428571,1.428571,0,0.152143,94.642857,0
160342.5,9.666667,6.333333,22.833333,3.333333,0.005,0.165,630.833333,5.71429
16191.5,15.333333,6.083333,6.5,1.833333,0,0.191667,400.916667,0
2848,10,6,9.5,0.5,0,0.24,613,0
2129,14.625,7.75,8.625,1.375,0,0.12375,396.25,7.77778
43103.666667,24,15.666667,21.666667,5,0.003333,0.143333,734,2.22222
604.357143,3.142857,2.642857,6.571429,2.142857,0,0.295,355.642857,0
197932.571429,7.857143,6.285714,23.142857,2.571429,0,0.24,1347.142857,0
213445.75,17.25,7.5,9.25,3,0,0.285,443.75,2.5
86988.888889,12.111111,9.111111,11.555556,2.444444,0,0.243333,741,0
182,1,0,0,0,0,0.48,42,0
1260.666667,23,15,8.333333,0.666667,0.003333,0.266667,651.666667,1.11111
351,20,8,7,1,0,0.19,238,0.909091
415,1,1,0,0,0,0.43,93,0
111183.357143,2.714286,2.071429,7.928571,7.571429,0,0.151429,237.928571,0
83828,4,3.666667,12,1,0,0.3,632,2.85714
180188.25,11.166667,6.5,18.5,1.916667,0,0.1875,601.25,0
802.6,11.6,7,20.4,3.4,0,0.136,584.8,4.44444
1975.5,12.5,11,14,1,0,0.155,713.5,0
167169.666667,17.666667,12.5,57.5,5.5,0.006667,0.181667,1696,3.33333
2402,19,16.5,22.5,3.5,0,0.22,1329,0
157517.545455,12.363636,9,16.181818,1.818182,0.001818,0.113636,458.727273,7.5
2975,12,7,32,1,0,0.25,1102,0
121258.5,11.9,9.5,7.3,2.5,0,0.075,430.4,6.36364
139.692308,3.307692,2.846154,2.461538,2.153846,0,0.246154,92.461538,7.85714
433.166667,10.916667,6.166667,2.916667,1.25,0,0.201667,250.75,0
1675.666667,6.666667,5.666667,40,12,0,0.23,603,6.66667
168351.571429,14.142857,9.428571,10.285714,2.428571,0,0.26,581.571429,5.55556
2555.666667,8.333333,8,19,2.666667,0,0.266667,597,0
2278.333333,27,24.333333,32,5.333333,0.003333,0.22,1674,0
48198.2,15.2,8.3,33.3,4,0,0.304,1123.1,5.83333
1324,8,7,8,0,0.01,0.18,386,0
2262,9.333333,8,14,2,0.003333,0.283333,789.666667,6.66667
41661.444444,14.222222,10.777778,18.888889,1.777778,0.035556,0.196667,710.333333,6.06364
3978.5,14.5,12,40,0.5,0,0.27,1766,3.33333
2728,18.333333,15.333333,13.333333,0.333333,0,0.246667,986,0
3472.555556,18.555556,14,9,1.666667,0.003333,0.194444,353.777778,0
2475,9.333333,8.666667,11,0.333333,0,0.25,841.666667,3.33333
239.857143,3.428571,3.071429,4.928571,1.571429,0.014286,0.149286,124.571429,0
33224.833333,11.25,6.166667,11.083333,3,0,0.244167,359.583333,0
2012,9,7,14,1,0,0.365,766.5,0
64586.75,9.75,8,40,4.25,0,0.325,1792.75,0
87362.222222,31.222222,28.555556,13.777778,1.888889,0,0.504444,1082.333333,0
1797.5,7,6,9,0,0,0.155,510,0
2740.5,10,8,16.5,3,0,0.325,1511.5,0
63186,14.833333,10.833333,23.75,3.916667,0.009167,0.229167,405.5,0
845.5,8.5,6.5,4.5,0,0,0.23,357.5,0
2549.5,12.5,9.5,7,1,0.01,0.275,179.5,0
1057.5,14.3,9.5,19.3,4.4,0.027,0.131,167.2,0
36002.2,30.8,21.7,17,4.6,0.021,0.127,165.6,0
4517,25,23,13,8,0.02,0.08,196,0
3455.5,16,12,12,2,0,0.15,584,0
2536.5,22.5,13,6.5,1,0,0.255,637,0
28315.214286,2.5,2,3.785714,1.142857,0.000714,0.17,153,0
801,17,6,7,0,0.01,0.35,442,0
76.857143,2.642857,2.214286,3.571429,1.214286,0.009286,0.155,60.214286,0
2380,10.5,6,41.5,2,0.015,0.275,971,0
230081.111111,13.555556,8.555556,20.555556,2.444444,0.005556,0.247778,700.666667,0
64315.571429,2.642857,2.142857,8.285714,2.142857,0.003571,0.203571,176.785714,0
18645.5,18.75,7,9.25,2.25,0.01,0.285,252.75,3.33333
267,3.5,2.5,3.5,1,0.01,0.2,66,1.42857
698.571429,3,2.285714,2.928571,1.285714,0.000714,0.116429,104.714286,0
202511.166667,12.833333,6.416667,4.083333,1.166667,0,0.150833,238.583333,0
234437.714286,8.571429,5.714286,12.142857,1.857143,0,0.18,523.142857,0
989,12,5,10,1,0,0.16,499,0
165799.666667,14,8,6.222222,1.555556,0,0.143333,354.222222,0
202231.5,15.166667,10,5.833333,1.333333,0,0.15,887.166667,0
1016,17,11.5,12.5,3,0,0.135,494,0
51089.444444,26.888889,19.333333,17,5.888889,0,0.144444,1174.444444,0
1099.166667,20.666667,15.833333,30,7.666667,0,0.185,1278.666667,0
1656,17.5,16,13,2,0,0.1,1044.5,0
497.916667,14,10,8.583333,1.5,0,0.185833,383.416667,0
193457.875,13.625,10.625,25.375,3.875,0,0.125,882,0
1296,14.5,11.5,8,1,0,0.17,438.5,0
430.272727,12,11.545455,6.545455,1.272727,0,0.158182,492.090909,0
828.8,9.6,9.4,9.2,1.6,0,0.2,498.2,0
447.5,14,13,5.5,1,0,0.105,542.5,0
1473.5,14.1,9.8,12.9,1.6,0,0.178,982.6,0
120882.2,15.4,11.4,13.2,3,0,0.224,974.8,0
382,23,14.5,6.5,1,0,0.185,766,0
8537.3,26.9,17.5,7.5,1.7,0,0.184,611.8,0
66497.666667,13.333333,9,6.666667,9.666667,0,0.17,610.666667,0
